longitude,latitude,hour,dayofweek
-71.072948,42.3366252,18,4
-71.030754,42.332941,18,4
-71.06547276496055,42.343854764515854,18,4
-71.13234229999999,42.3612775,18,4
-71.1189625,42.3722245,19,4
-71.06514951669247,42.343442019244584,19,4
-73.94767209999999,40.771679299999995,18,4
-71.0600758,42.3779333,18,4
-71.13095504888263,42.38679633026374,18,4
-71.13079272737856,42.38683523339566,18,4
-73.94755680000003,40.77174660000001,18,4
-71.08812029434738,42.361377974823924,18,4
-71.12721146793606,42.38075234349665,18,4
-71.1228395,42.3309019,18,4
-71.11252499999999,42.3955251,18,4
-71.13351445651719,42.348730810957356,18,4
-122.454324,37.7737053,18,4
-71.10446230000002,42.3653363,18,4
-71.14532175703893,42.34272179639031,18,4
-71.06575170999106,42.3500340699286,17,4
-71.1233683,42.3778339,17,4
-71.1217458,42.3725411,19,4
-71.0835901,42.3484302,14,4
-71.05722149862761,42.32997743270084,14,4
-71.1081466,42.3995369,14,4
-71.1020068,42.3652977,19,4
-71.1003514172203,42.344181468219105,19,4
-71.02006130000001,42.3695431,19,4
-71.0627449,42.3516508,17,4
-71.10530094519453,42.33222134979129,17,4
-71.1002625,42.3651491,18,4
-73.96643736235771,40.75447678474358,17,4
-73.96643736235771,40.75447678474358,17,4
-73.96639202692339,40.75450759392466,17,4
-73.96648700000003,40.754584,17,4
-71.08314179999999,42.342614399999995,17,4
-71.13368106507235,42.348903140624074,18,4
-71.13585039999998,42.34658049999999,19,4
-71.23868920000001,42.3718087,19,4
-71.03912589999999,42.3697785,19,4
-71.14363499999999,42.38890166666667,19,4
-71.0818937,42.3474541,19,4
-71.1015533,42.3484776,19,4
-71.1357364,42.346621899999995,19,4
-71.05701461779215,42.35801869393679,19,4
-71.14677226118731,42.33636011331465,19,4
-71.11244659067476,42.40012788903744,19,4
-71.1275813263572,42.35235573262195,19,4
-71.1403785,42.3428789,3,1
-71.07164130000001,42.2905612,3,1
-71.1040724057139,42.34264482470374,4,1
-71.16602469999998,42.3532517,4,1
-71.07350192860628,42.30475676296464,5,1
-71.02571029050272,42.276579729714356,5,1
-71.01439697235485,42.36624714192104,5,1
-71.04124004310249,42.33641782865201,5,1
-71.02571029050272,42.276579729714356,5,1
-71.13202329829218,42.355783720089526,6,1
-71.0232125,42.2809361,6,1
-71.10535680999998,42.38485081999998,6,1
-71.10089405181515,42.322207813026296,7,1
-71.10089405181515,42.322207813026296,7,1
-71.10573092693595,42.38313803576278,7,1
-71.09764639934106,42.34314617133245,7,1
-71.0889884,42.3494006,7,1
-71.100611,42.387655,7,1
-71.09223785816793,42.39021515477671,7,1
-71.08774357783264,42.346788747832356,7,1
-71.09767075869108,42.34302873267716,7,1
-71.0679648707091,42.34558209319528,7,1
-71.1081343,42.3995091,7,1
-71.06807953312813,42.3455529093735,7,1
-71.10549097410784,42.38332352567006,7,1
-71.10460899999998,42.334229,7,1
-71.09766775269487,42.34311964914845,6,1
-71.1279616,42.3522693,6,1
-71.0719077,42.3439342,7,1
-71.1709439,42.2729388,7,1
-71.0889884,42.3494006,7,1
-71.14701709999997,42.3531985,7,1
-71.1050803,42.3864627,7,1
-71.0160605,42.2635245,7,1
-71.0720808,42.3440955,7,1
-71.1126208,42.3717311,7,1
-71.0966202,42.3825827,8,1
-71.13922,42.3458693,8,1
-71.11355195596897,42.31681902490625,7,1
-71.1390296,42.3457253,7,1
-71.09900690438874,42.34423626746887,8,1
-71.0761512,42.3345771,7,1
-71.0355632,42.3688104,7,1
-71.1126208,42.3717311,7,1
-71.1320148,42.2873813,8,1
-71.0948451,42.3704456,8,1
-71.05936759999997,42.357693,8,1
-71.09535093331762,42.34451065402893,8,1
-71.0407171,42.3668633,8,1
-71.16882699999996,42.322494,8,1
-71.09766795770382,42.343054601564724,9,1
-71.11539310660456,42.388025785136335,9,1
-71.09767012441942,42.34309817693583,9,1
-71.1206808,42.3735596,8,1
-71.1263739961929,42.34063165039875,9,1
-71.07855399113934,42.36940307196803,9,1
-71.07855399113934,42.36940307196803,9,1
-71.09081427573328,42.39037868570759,9,1
-71.07182968414489,42.43494907863665,9,1
-71.07189385085891,42.43561133064473,9,1
-71.10149100000001,42.349803,10,1
-71.06562500000001,42.355049,9,1
-71.1280039,42.3524454,9,1
-71.0906168,42.3660649,11,1
-71.1032689,42.3173848,10,1
-71.1032689,42.3173848,10,1
-71.03281618372573,42.36816137072497,11,1
-71.0845736,42.373984,11,1
-71.0845736,42.373984,11,1
-71.12922950000001,42.3536383,11,1
-71.14728322947363,42.339117171704935,10,1
-71.1291999,42.355068599999996,10,1
-71.10755,42.310337,10,1
-71.13070399999998,42.404668,10,1
-71.1002881,42.3476181,11,1
-71.2640124,42.46544110000001,11,1
-71.0472527,42.3505213,11,1
-71.10291169999999,42.40078159999999,11,1
-71.08415528024791,42.36429064728487,11,1
-71.1015664,42.3342437,10,1
-71.0851626,42.3469416,23,0
-71.11778869999999,42.394836399999996,23,0
-71.06021150696706,42.3569496750034,23,0
-71.05101769999999,42.3594985,23,0
-71.08988920000002,42.339904,23,0
-71.05101769999999,42.3594985,23,0
-71.09281061999997,42.38922697999998,23,0
-71.10102443480353,42.34371261931478,23,0
-71.10256586626467,42.31908391488748,0,1
-71.061667,42.300093,21,0
-71.27432613687334,42.297954028570544,21,0
-71.11471540000002,42.3677577,21,0
-71.04587939999999,42.3531233,22,0
-71.09317551083574,42.37561157437303,22,0
-71.0979471,42.3807981,22,0
-122.41941550000001,37.7749295,22,0
-71.1016953,42.3484415,20,0
-71.1016953,42.3484415,20,0
-71.0473756,42.3513595,20,0
-71.23561130000002,42.3764852,20,0
-71.10083490256311,42.387578486802674,20,0
-71.3024216,42.3372198,20,0
-73.7889689,40.6433507,20,0
-73.7889689,40.6433507,20,0
-71.1752278358407,42.32178471055098,20,0
-71.0906168,42.3660649,20,0
-70.9964069,42.3726077,20,0
-71.11514310000001,42.3097365,20,0
-71.08906969999998,42.349271,21,0
-71.16140737217647,42.3704199996597,20,0
-71.13492950380572,42.35418097265749,20,0
-71.1626756,42.3463503,20,0
-71.1265068,42.3503268,21,0
-71.0913631,42.372219799999996,21,0
-71.0913631,42.372219799999996,21,0
-71.0913631,42.372219799999996,21,0
-71.02075400000001,42.370022,21,0
-71.11692904795619,42.386810522658344,21,0
-71.03912589999999,42.3697785,21,0
-71.23099350000001,42.3270215,12,1
-71.06906244311546,42.43542147798564,11,1
-71.11867853813233,42.33308397122132,12,1
-71.09815587359408,42.382010390872686,12,1
-71.1206808,42.3735596,12,1
-71.0705763,42.3377967,14,1
-71.10569007276055,42.33215273954503,13,1
-97.6672435,30.2020266,13,1
-71.1689153,42.335018999999996,13,1
-71.0473257,42.3514292,15,1
-89.37247689999998,43.0833196,15,1
-71.04712289999999,42.3514239,15,1
-71.40982697604294,42.28890333790488,15,1
-71.08840199999997,42.341704,15,1
-71.0592395,42.3584646,14,1
-71.0592782,42.358471099999996,15,1
-71.09338300000002,42.349365,16,1
-71.0471871,42.3514913,16,1
-71.10102789999999,42.3394118,16,1
-71.055708,42.3566315,16,1
-71.0438222,42.3545997,16,1
-71.0438222,42.3545997,16,1
-71.00473599999998,42.386867,16,1
-71.0464745,42.3510716,16,1
-71.15821299999999,42.340057,15,1
-71.10563969999998,42.3630817,15,1
-71.0705763,42.3377967,16,1
-71.04711449999999,42.351528599999995,16,1
-71.0438222,42.3545997,12,1
-71.31187282730335,42.30858203847428,12,1
-71.12203769999999,42.374819099999996,12,1
-71.12116349999997,42.33176419999999,12,1
-71.31187282730335,42.30858203847428,12,1
-71.0470096,42.3515137,15,1
-71.13066223604154,42.362600702137534,13,1
-71.10429126746361,42.34739842913196,13,1
-71.05888010000001,42.3600825,15,1
-71.0898892,42.339904,14,1
-71.0898892,42.339904,14,1
-71.15009550000002,42.3981997,15,1
-71.0519541,42.3579727,15,1
-71.0633251,42.2898107,14,1
-71.05888010000001,42.3600825,13,1
-71.055708,42.3471287,13,1
-71.11885569999998,42.37271,13,1
-71.0467381,42.3512293,13,1
-73.94399909999998,40.6529731,16,1
-104.9840236,39.9221639,16,1
-71.09321790000001,42.372243,16,1
-121.96437450000002,37.5042267,16,1
-71.03696070000001,42.2835159,16,1
-71.1008392896244,42.33994405412953,16,1
-71.09275579999999,42.3437255,16,1
-71.11195350000003,42.3681555,16,1
-71.0597955,42.2882898,16,1
-73.90543799871323,40.68866439604548,16,1
-71.12116349999997,42.33176419999999,16,1
-71.0831383,42.3636243,16,1
-71.0597955,42.2882898,16,1
-71.08246129999999,42.3635847,16,1
-71.1252928,42.3833894,16,1
-71.2478251,42.0653812,16,1
-71.06415439999999,42.3401005,16,1
-71.0466461,42.3511678,16,1
-71.09469000000001,42.389598,16,1
-71.08627131491187,42.337736160718265,16,1
-71.12231509999998,42.3967172,17,1
-71.046686,42.3511205,17,1
-71.0779,42.3797005,17,1
-71.1923085,42.3699004,17,1
-71.0470125,42.35129149999999,17,1
-71.08790299999998,42.347888,17,1
-71.04787998839379,42.352537703739806,17,1
-71.0458534,42.353148,17,1
-71.11527280000001,42.3701899,17,1
-71.03114189999997,42.37223040000001,16,1
-105.1808914,39.740804600000004,17,1
-71.05571959999997,42.4326041,17,1
-77.0852258,38.937480799999996,13,1
-71.10727509999998,42.3383662,14,1
-71.1626756,42.3463503,14,1
-71.2923877,42.296797,14,1
-71.307617,42.29359,14,1
-71.1843543,42.3653524,14,1
-71.10270146999997,42.37190855999999,14,1
-71.1097704,42.3663703,17,1
-71.0916515,42.360171099999995,17,1
-71.154109,42.340575,17,1
-71.055708,42.3376242,17,1
-71.0713287,42.3846561,16,1
-71.03848813019644,42.3686595682389,17,1
-71.1097335,42.3736158,16,1
-71.06018189999998,42.3539587,16,1
-71.0470125,42.35129149999999,17,1
-71.1017987,42.3439503,17,1
-71.03848813019644,42.3686595682389,17,1
-71.1097704,42.3663703,16,1
-71.1208893,42.3292031,17,1
-71.10616390000001,42.4184296,17,1
-71.14221289999999,42.3534206,18,1
-71.05277209999997,42.3582513,18,1
